日期,时间,气温℃,地面风速m/s,风向°,地表水平辐射W/m^2,直接辐射W/m^2,散射辐射W/m^2
2021/9/13,8:00:00,23.28170166,3.424781901,228.1746216,227.0810764,263.1318981,140.4689544
2021/9/13,9:00:00,24.63808594,3.522114685,221.5394745,374.0290972,348.0009108,200.5741379
2021/9/13,10:00:00,26.0538269,3.295649203,228.2650757,451.4655903,289.8794263,267.0740565
2021/9/13,11:00:00,26.50048218,3.109064452,234.0252686,600.0615278,456.0418839,265.8870204
2021/9/13,12:00:00,27.25942383,3.566029611,238.9684906,713.2125694,623.7661037,225.5105362
2021/9/13,13:00:00,27.59386597,3.585067882,239.3368683,719.0701389,642.4625924,217.9252072
2021/9/13,14:00:00,27.56099854,3.176256615,245.6838989,509.4418056,277.0975661,307.8787506
2021/9/13,15:00:00,27.76253662,3.004566493,255.0298767,493.1275694,402.2056754,240.7171227
2021/9/13,16:00:00,27.40307007,2.686728858,251.3733978,313.0716667,203.5808331,213.8639375
2021/9/13,17:00:00,25.9494873,1.791103683,205.2323608,197.8832292,184.1340331,139.6581182
2021/9/13,18:00:00,24.48372803,1.71504461,193.9698792,48.22364583,26.99955342,44.82396086
2021/9/13,19:00:00,22.85506592,1.690555885,190.1075897,0.284652778,0.003530245,0.284423312
2021/9/13,20:00:00,22.14971313,1.471231374,204.7752075,0,0,0
2021/9/13,21:00:00,21.32000122,0.287258425,47.85506821,0,0,0
2021/9/13,22:00:00,19.86782227,1.001629211,65.96331787,0,0,0
2021/9/13,23:00:00,19.26323853,1.173707321,320.5813904,0,0,0
2021/9/14,0:00:00,19.13387451,1.308047105,282.4040222,0,0,0
2021/9/14,1:00:00,18.80300293,1.367135684,222.9094696,0,0,0
2021/9/14,2:00:00,18.79015503,1.122423715,204.3731842,0,0,0
2021/9/14,3:00:00,18.64934692,1.107810179,176.3091736,0,0,0
2021/9/14,4:00:00,18.33635864,1.145211218,139.7700043,0,0,0
2021/9/14,5:00:00,17.97472534,1.394763027,177.9758911,0,0,0
2021/9/14,6:00:00,18.02260742,0.647905428,190.0161285,3.116041667,0.422808236,3.088559131
2021/9/14,7:00:00,18.74370728,0.942060625,161.5009613,82.21538194,163.7327392,60.06926012
2021/9/14,8:00:00,19.64486084,0.686033183,122.7965088,249.882066,376.623668,127.6035907
2021/9/14,9:00:00,21.46221313,0.838035196,59.75071335,414.1630556,488.6001143,172.7934297
2021/9/14,10:00:00,24.02279053,1.450642616,30.57393646,576.70625,624.5535458,182.1666134
2021/9/14,11:00:00,24.99614868,1.986613768,17.00475693,620.5854167,512.2360067,247.4613647
2021/9/14,12:00:00,25.81585083,2.815284832,348.7208862,580.61625,342.1565712,314.5777551
2021/9/14,13:00:00,25.46209106,3.146761734,346.6131287,353.2505556,38.15371268,323.6545517
2021/9/14,14:00:00,25.61000977,3.374429024,349.9448547,387.6467708,92.13938408,321.0247422
2021/9/14,15:00:00,25.7965332,3.553037848,352.9088745,438.4022222,280.9775447,263.3026398
2021/9/14,16:00:00,25.5992981,3.097053966,17.41535568,279.2896528,132.6334393,215.2436471
2021/9/14,17:00:00,24.86391602,2.433487668,27.67373657,163.0076042,80.4966873,137.9153681
2021/9/14,18:00:00,23.65545044,3.11167855,39.43265915,48.22364583,29.0500796,44.69818801
2021/9/14,19:00:00,22.63137207,3.236005271,39.45251465,0.104861111,0.000478813,0.104829988
2021/9/14,20:00:00,22.22402344,3.03753992,35.18707275,0,0,0
2021/9/14,21:00:00,21.70018921,2.764520983,28.1992054,0,0,0
2021/9/14,22:00:00,21.18779907,2.73581993,23.3613987,0,0,0
2021/9/14,23:00:00,21.24065552,2.7750921,16.132164,0,0,0
2021/9/15,0:00:00,21.08916626,2.820270918,5.121625423,0,0,0
2021/9/15,1:00:00,20.96053467,2.837033256,353.3380432,0,0,0
2021/9/15,2:00:00,20.81832275,2.979557833,344.3487854,0,0,0
2021/9/15,3:00:00,20.62392578,2.956814682,336.6573792,0,0,0
2021/9/15,4:00:00,20.41381226,2.784504263,338.8974609,0,0,0
2021/9/15,5:00:00,20.55245361,2.306718473,332.8824768,0,0,0
2021/9/15,6:00:00,20.72539673,2.523407235,335.4573975,2.097326389,0.191439151,2.084882844
2021/9/15,7:00:00,21.82381592,3.077455968,330.2484741,85.34642361,215.7305819,57.15287803
2021/9/15,8:00:00,22.85076294,3.355326332,325.157959,208.3998438,213.1533018,140.1572864
2021/9/15,9:00:00,24.31578979,3.459653031,319.6032715,373.9691667,367.4358583,194.0948053
2021/9/15,10:00:00,26.66842041,3.267174738,321.017334,491.9141319,398.7772404,241.7641542
2021/9/15,11:00:00,27.8232666,3.051153829,334.0256042,646.6672222,586.4269334,222.0773447
2021/9/15,12:00:00,28.97530518,3.778162002,335.5605469,697.9619444,604.4929573,230.5949692
2021/9/15,13:00:00,29.49196777,4.683912338,332.7129822,590.8033333,370.5383838,304.997858
2021/9/15,14:00:00,29.59630737,5.087761271,329.5032349,538.2651389,345.0487771,290.2917304
2021/9/15,15:00:00,29.55843506,4.946640011,331.6383057,515.5390625,479.1698322,219.0501865
2021/9/15,16:00:00,29.04030762,4.069393699,332.1187744,304.5775,196.1133458,210.7542122
2021/9/15,17:00:00,27.27514038,3.123529361,315.5627747,196.2053472,198.520455,135.2197097
2021/9/15,18:00:00,25.72008667,2.661426912,312.3185425,48.94274306,32.294584,45.1712278
2021/9/15,19:00:00,24.4387146,2.440828312,270.1539307,0.059930556,0.000156313,0.059920395
2021/9/15,20:00:00,23.84414063,3.000044545,214.6763916,0,0,0
2021/9/15,21:00:00,22.27047119,3.442197879,187.4398193,0,0,0
2021/9/15,22:00:00,21.39431152,2.769684629,165.5045013,0,0,0
2021/9/15,23:00:00,21.28496704,2.217882944,155.5906525,0,0,0
2021/9/16,0:00:00,20.84404907,1.691770962,169.4569702,0,0,0
2021/9/16,1:00:00,20.78045044,1.427985686,164.1867218,0,0,0
2021/9/16,2:00:00,20.35234985,2.168890307,157.0827484,0,0,0
2021/9/16,3:00:00,19.92928467,2.674999208,166.4360657,0,0,0
2021/9/16,4:00:00,19.48336182,2.700022278,155.6624146,0,0,0
2021/9/16,5:00:00,18.67723999,3.187182788,142.730011,0,0,0
2021/9/16,6:00:00,18.48140869,2.630751768,130.776825,1.048680556,0.047835008,1.04557128
2021/9/16,7:00:00,18.82372437,2.416545412,161.1516113,50.48576389,29.45469391,46.77135889
2021/9/16,8:00:00,19.48763428,2.84370974,156.8875732,171.6515972,98.74276174,140.4863073
2021/9/16,9:00:00,20.40166626,3.471997132,146.3331757,298.2854861,171.0405684,215.3230831
2021/9/16,10:00:00,22.30477295,3.92620326,135.1082916,501.7416319,432.5894021,232.3110043
2021/9/16,11:00:00,23.97634277,3.990713542,121.7447662,658.0227778,626.2267879,207.3948399
2021/9/16,12:00:00,24.51162109,3.740613255,119.4553757,617.97875,429.8431423,287.5449419
2021/9/16,13:00:00,24.59307251,3.545432674,121.2738724,383.1824653,60.72440805,336.6129046
2021/9/16,14:00:00,24.11712036,3.485124233,118.953537,329.7604167,39.17545554,301.7803582
2021/9/16,15:00:00,23.74694214,3.31223677,111.7757416,267.7543229,34.91468182,246.3064809
2021/9/16,16:00:00,23.38317261,3.07172102,113.3136444,223.500625,40.87332019,204.1300832
2021/9/16,17:00:00,22.05108032,0.905118263,101.8341751,115.5030556,26.76448988,107.4024772
2021/9/16,18:00:00,21.4972168,1.182003602,117.8292618,27.98440972,11.43261295,26.70168942
2021/9/16,19:00:00,20.97054443,1.740993526,124.2761307,0,0,0
2021/9/16,20:00:00,21.13991699,2.262532724,112.7876053,0,0,0
2021/9/16,21:00:00,20.80401001,2.494749878,99.71082306,0,0,0
2021/9/16,22:00:00,20.5017334,2.356683079,101.8232422,0,0,0
2021/9/16,23:00:00,20.29876099,2.358226435,108.5490646,0,0,0
2021/9/17,0:00:00,20.06221924,2.833129478,111.7411804,0,0,0
2021/9/17,1:00:00,20.0664917,2.986440127,113.0789185,0,0,0
2021/9/17,2:00:00,20.10009155,3.002537245,114.7657928,0,0,0
2021/9/17,3:00:00,20.10579834,3.524647795,113.8102188,0,0,0
2021/9/17,4:00:00,20.03936157,3.482575642,114.8935318,0,0,0
2021/9/17,5:00:00,20.0229126,2.855134558,125.2358398,0,0,0
2021/9/17,6:00:00,19.68346558,3.112278559,128.7394409,0.479375,0.009990101,0.478725643
2021/9/17,7:00:00,19.56481323,3.444327239,131.1617737,16.01461806,3.190452245,15.626945
2021/9/17,8:00:00,19.53267822,3.258945121,124.7883224,52.82277778,5.296524949,51.17522378
2021/9/17,9:00:00,19.50692139,3.74374363,115.3207703,98.66447917,7.743599553,94.94351763
2021/9/17,10:00:00,20.44671021,3.511716391,109.6957321,130.5888542,8.192378682,125.5232176
2021/9/17,11:00:00,20.96053467,3.061790535,105.5002365,182.7075347,11.98968219,174.1335402
2021/9/17,12:00:00,21.73235474,2.64330017,104.1213379,286.6902257,25.84555591,266.9374225
2021/9/17,13:00:00,22.35765991,2.647256955,106.9130478,274.5556771,23.81796988,256.3961009
2021/9/17,14:00:00,22.33123169,3.000615484,105.7232895,237.0284201,20.48526558,222.4890989
2021/9/17,15:00:00,22.6942688,3.082402079,98.14597321,257.0729167,32.64313188,237.1673225
2021/9/17,16:00:00,22.712854,2.711820783,100.8570709,188.2804514,29.55211133,174.4089842
2021/9/17,17:00:00,22.11968384,1.294808018,107.7971649,100.3573264,20.81694554,94.15177328
2021/9/17,18:00:00,21.5887085,1.705889483,115.7908554,32.62847222,16.88933714,30.81117504
2021/9/17,19:00:00,20.86620483,1.742246468,111.5134964,0,0,0
2021/9/17,20:00:00,20.53673706,1.797488295,124.9755859,0,0,0
2021/9/17,21:00:00,20.42098389,1.784435133,131.5962067,0,0,0
2021/9/17,22:00:00,20.0229126,1.866373167,125.9771576,0,0,0
2021/9/17,23:00:00,19.74489746,1.670442849,124.6750183,0,0,0
2021/9/18,0:00:00,19.52407227,1.42956993,131.1797333,0,0,0
2021/9/18,1:00:00,19.51409302,1.287234585,153.8631439,0,0,0
2021/9/18,2:00:00,19.59841309,1.45040175,175.5264282,0,0,0
2021/9/18,3:00:00,19.60698853,1.382556725,188.885849,0,0,0
2021/9/18,4:00:00,19.62700806,1.055668925,206.547287,0,0,0
2021/9/18,5:00:00,20.0786377,0.978124958,236.0022888,0,0,0
2021/9/18,6:00:00,20.11580811,0.998409947,249.3641357,0.7340625,0.023412292,0.732540701
2021/9/18,7:00:00,20.65895996,1.165615765,247.9468689,34.1415625,15.65707605,32.31118357
2021/9/18,8:00:00,21.3678833,2.436662329,214.2694244,109.4956944,23.43038633,102.3146263
2021/9/18,9:00:00,22.70427856,2.470027249,197.8578033,213.1488021,36.81412889,195.6264483
2021/9/18,10:00:00,24.91466675,1.810485848,194.6742401,262.960434,33.69204367,242.2801562
2021/9/18,11:00:00,25.4821106,1.570797546,203.1803284,263.1551736,25.17573728,245.2653814
2021/9/18,12:00:00,25.70864258,1.603874042,218.1209412,226.6466319,16.33649353,214.2349403
2021/9/18,13:00:00,26.65554199,1.612853755,221.7272339,410.2230556,95.91354239,337.5281758
2021/9/18,14:00:00,27.80611572,1.484965313,226.5361481,519.3592014,325.5021412,289.8064157
2021/9/18,15:00:00,27.83971558,1.511664674,230.7007904,425.4287153,278.6733143,256.7587012
2021/9/18,16:00:00,27.40734253,1.691085902,229.9364777,269.0876389,132.1409602,207.6638083
2021/9/18,17:00:00,26.56691895,1.725422409,249.54422,166.8277431,121.628006,131.1273474
2021/9/18,18:00:00,24.51589355,1.548962319,238.5461884,43.89416667,33.34344752,40.46005556
2021/9/18,19:00:00,23.31029663,3.239907824,212.7982483,0,0,0
2021/9/18,20:00:00,22.98583374,3.656342164,208.997467,0,0,0
2021/9/18,21:00:00,22.71856079,3.41684784,204.8688507,0,0,0
2021/9/18,22:00:00,21.37789307,3.445957821,202.4838257,0,0,0
2021/9/18,23:00:00,20.94552002,3.364086711,199.8568268,0,0,0
2021/9/19,0:00:00,19.94216309,3.133858057,201.3994141,0,0,0
2021/9/19,1:00:00,19.35042725,3.166053356,203.4019928,0,0,0
2021/9/19,2:00:00,18.70153198,3.117315374,202.6648865,0,0,0
2021/9/19,3:00:00,17.71102295,3.272251758,200.7989655,0,0,0
2021/9/19,4:00:00,16.72124634,3.033415419,201.2740173,0,0,0
2021/9/19,5:00:00,14.93035278,2.734555842,206.3655243,0,0,0
2021/9/19,6:00:00,14.72808228,2.874136371,206.9388885,1.902569444,0.157187051,1.892352286
2021/9/19,7:00:00,16.012323,2.887589063,201.0785828,97.84052083,543.9761384,36.75801832
2021/9/19,8:00:00,17.51665649,3.266085761,189.1921844,285.6715278,686.9280054,78.29569201
2021/9/19,9:00:00,19.05098877,3.51227211,174.0673218,472.0494097,801.7776025,94.10069142
2021/9/19,10:00:00,21.36074219,3.288808836,166.9578705,628.1807639,848.5905907,111.1879952
2021/9/19,11:00:00,22.35909424,2.998927374,165.601532,736.7775694,858.8292889,130.4096298
2021/9/19,12:00:00,23.00869141,2.790271601,163.4319916,786.1247917,856.7000815,139.1440881
2021/9/19,13:00:00,23.40462646,2.48390046,160.891098,774.7991667,846.4106709,137.1394525
2021/9/19,14:00:00,23.69191895,2.147783844,160.1081848,701.9019444,802.5473568,139.5813345
2021/9/19,15:00:00,23.73549805,1.921753363,160.4978943,576.6762847,714.7776519,147.3137423
2021/9/19,16:00:00,23.45964966,1.756223232,154.269165,411.2567361,584.7533877,142.1211519
2021/9/19,17:00:00,21.44649658,1.420149615,154.6806488,222.9313542,377.3792309,113.8976732
2021/9/19,18:00:00,18.60576782,1.341417705,144.0887451,52.20857639,86.24489969,43.72420181
2021/9/19,19:00:00,16.97423706,1.570425178,134.6998444,0,0,0
2021/9/19,20:00:00,16.10808716,1.457543372,126.8598099,0,0,0
2021/9/19,21:00:00,15.30980835,1.475968731,128.075531,0,0,0
2021/9/19,22:00:00,14.06704102,1.766629375,120.0699539,0,0,0
2021/9/19,23:00:00,13.24019775,1.678038013,122.6876526,0,0,0
2021/9/20,0:00:00,12.39263306,1.471203344,127.3363724,0,0,0
2021/9/20,1:00:00,11.95882568,1.188363595,139.5449982,0,0,0
2021/9/20,2:00:00,11.79302368,1.061720547,148.7157288,0,0,0
2021/9/20,3:00:00,12.01244507,0.761778228,161.8885345,0,0,0
2021/9/20,4:00:00,11.50002441,0.453250916,194.5282135,0,0,0
2021/9/20,5:00:00,11.51003418,0.943185663,209.9623718,0,0,0
2021/9/20,6:00:00,11.03264771,1.056175368,191.6655884,1.438159722,0.089765004,1.432324997
2021/9/20,7:00:00,13.28951416,1.12669436,173.5113678,83.81836806,387.5931053,42.08777299
2021/9/20,8:00:00,16.18596802,0.63836818,137.3853149,251.5898958,499.1254895,103.2122613
2021/9/20,9:00:00,18.18126831,0.588585842,79.35321808,434.9715625,657.5606402,128.0332077
2021/9/20,10:00:00,21.43648682,1.266605091,39.47803497,557.0063194,636.7961589,171.9747214
2021/9/20,11:00:00,22.42556152,1.922057668,37.12637329,666.8615278,695.1358316,179.2608309
2021/9/20,12:00:00,23.25667725,2.354694189,36.98478699,656.9591667,550.4680673,243.7723888
2021/9/20,13:00:00,23.63115845,2.646024036,33.98172379,652.5397222,543.6614907,245.4579321
2021/9/20,14:00:00,23.58898315,2.958560285,33.76743698,626.4429167,596.1779656,211.457776
2021/9/20,15:00:00,23.18163452,3.308418095,36.83729172,470.6711458,404.9748226,229.2676205
2021/9/20,16:00:00,22.42839966,3.528347214,36.75370026,374.4785417,457.4565115,166.0388604
2021/9/20,17:00:00,21.21279297,3.243749177,39.61843109,167.1872917,141.0148927,127.0954614
2021/9/20,18:00:00,19.48619995,3.239553089,36.89839172,45.06267361,45.32226897,40.81363208
2021/9/20,19:00:00,18.15197144,2.956025025,35.8045578,0,0,0
2021/9/20,20:00:00,17.05211792,2.748889908,38.40205002,0,0,0
2021/9/20,21:00:00,16.30819092,2.657784596,42.898983,0,0,0
2021/9/20,22:00:00,14.96322021,2.578299712,43.31929779,0,0,0
2021/9/20,23:00:00,14.57445679,2.463040638,41.31789398,0,0,0
2021/9/21,0:00:00,14.33217773,2.28006507,50.59596634,0,0,0
2021/9/21,1:00:00,14.18425903,2.098691087,61.73505783,0,0,0
2021/9/21,2:00:00,14.00274048,2.021721547,69.75856781,0,0,0
2021/9/21,3:00:00,13.91338501,2.140299424,79.60882568,0,0,0
2021/9/21,4:00:00,13.56749878,2.037024001,89.89659119,0,0,0
2021/9/21,5:00:00,12.92647705,1.79868806,117.0194778,0,0,0
2021/9/21,6:00:00,13.1022583,1.768818432,122.6946564,1.183506944,0.060756226,1.17955779
2021/9/21,7:00:00,15.01967773,1.369174566,115.1940308,81.69107639,409.6422997,39.48275778
2021/9/21,8:00:00,17.07283936,1.661390086,81.6257782,249.6273958,510.2342675,100.3092597
2021/9/21,9:00:00,19.41259155,2.365567909,54.93207932,435.1962847,676.3456212,122.620202
2021/9/21,10:00:00,21.73949585,2.547297929,47.56909561,587.5823611,753.2558333,135.6215415
2021/9/21,11:00:00,22.51418457,2.598621469,39.15686798,619.89625,576.238429,218.3631317
2021/9/21,12:00:00,23.13375244,2.374450823,31.89686775,561.2908333,347.5833709,302.0002714
2021/9/21,13:00:00,23.51967773,2.468046856,32.12491608,485.5022917,213.0425397,326.9668836
2021/9/21,14:00:00,23.60186157,2.819514546,32.14049149,402.0584375,134.0024516,309.4028487
2021/9/21,15:00:00,23.58040771,2.997378226,33.11063766,335.4831597,119.7546541,264.6523335
2021/9/21,16:00:00,23.02443848,3.187657984,37.24059296,248.9981944,105.2500313,201.5283047
2021/9/21,17:00:00,22.04107056,2.714771648,39.78475952,151.4273264,95.41318191,124.7421471
2021/9/21,18:00:00,20.81688843,2.569119189,51.69282913,33.04795139,25.19925464,30.80212421
2021/9/21,19:00:00,19.69988403,2.783673725,56.64646912,0,0,0
2021/9/21,20:00:00,19.3718811,2.735759547,61.02649307,0,0,0
2021/9/21,21:00:00,19.16460571,2.443863563,69.10301971,0,0,0
2021/9/21,22:00:00,19.06887207,2.416282387,73.39809418,0,0,0
2021/9/21,23:00:00,19.31542358,2.388114526,75.8400116,0,0,0
2021/9/22,0:00:00,19.45476685,2.098079433,65.42417145,0,0,0
2021/9/22,1:00:00,19.39400635,2.267075732,57.98194504,0,0,0
2021/9/22,2:00:00,19.43404541,2.666952867,51.54456329,0,0,0
2021/9/22,3:00:00,19.74633179,2.627611567,46.31528473,0,0,0
2021/9/22,4:00:00,20.27303467,2.811992663,39.71445465,0,0,0
2021/9/22,5:00:00,20.84404907,2.473249737,32.79350281,0,0,0
2021/9/22,6:00:00,20.81118164,2.754359125,24.58459091,0.464409722,0.009349911,0.463801978
2021/9/22,7:00:00,21.19564209,2.458721258,26.24748802,29.4825,16.44137614,27.86460927
2021/9/22,8:00:00,21.61300049,2.812175718,24.6191864,97.67572917,21.06733642,91.60826425
2021/9/22,9:00:00,22.46343384,3.079487654,27.85066605,200.8943924,35.31661411,184.7369305
2021/9/22,10:00:00,24.50875244,2.431068125,31.21664047,336.1572917,117.0046219,266.4983969
2021/9/22,11:00:00,25.58071289,3.116250859,30.14298439,519.0146528,343.3634997,281.3539594
2021/9/22,12:00:00,26.39754639,4.546602381,24.66880989,586.7584722,407.0640321,284.9955524
2021/9/22,13:00:00,26.79775391,4.995889751,27.36364746,532.7371875,301.1827135,310.0174345
2021/9/22,14:00:00,26.46117554,5.756851065,22.95644188,519.8236111,353.8014446,276.8383113
2021/9/22,15:00:00,26.32894287,5.737194198,24.1277523,476.5586458,440.3173971,218.1766438
2021/9/22,16:00:00,25.46636353,4.89418512,27.58587074,285.1322222,196.4718956,197.4331559
2021/9/22,17:00:00,24.72884521,4.083828962,27.32795525,121.9897917,36.03238644,112.0795145
2021/9/22,18:00:00,23.92131958,4.272780477,33.13527298,21.76729167,12.15707991,20.7401394
2021/9/22,19:00:00,23.36245117,4.583669298,32.7708931,0,0,0
2021/9/22,20:00:00,23.09588013,4.694774028,33.7352066,0,0,0
2021/9/22,21:00:00,22.73140869,4.763491033,30.23553658,0,0,0
2021/9/22,22:00:00,22.3633667,4.708348977,30.67762566,0,0,0
2021/9/22,23:00:00,22.38768921,4.494023848,34.42531204,0,0,0
2021/9/23,0:00:00,22.26189575,4.575380174,35.98890305,0,0,0
2021/9/23,1:00:00,21.96532593,4.880526959,39.05223465,0,0,0
2021/9/23,2:00:00,21.90599976,5.279512968,37.40710831,0,0,0
2021/9/23,3:00:00,22.215448,5.314468574,36.94147873,0,0,0
2021/9/23,4:00:00,21.89885864,5.52900895,34.91184616,0,0,0
2021/9/23,5:00:00,21.67873535,4.933542436,38.6448555,0,0,0
2021/9/23,6:00:00,21.74520264,5.071132526,38.92395782,0.449444444,0.008752095,0.448875558
2021/9/23,7:00:00,22.15828857,5.176362513,39.44560242,46.08135417,52.96828354,41.11465683
2021/9/23,8:00:00,22.75072632,5.257774464,41.09594727,158.1238194,110.4315282,126.8332241
2021/9/23,9:00:00,23.88201294,5.208757059,38.37361145,251.6647917,108.251063,202.6453225
2021/9/23,10:00:00,25.29628906,5.766392773,44.95782852,430.8817708,313.519354,245.696507
2021/9/23,11:00:00,25.2005249,6.256924465,36.28549576,453.0385764,220.3986565,301.5233876
2021/9/23,12:00:00,24.56090698,7.174560287,31.1051712,506.0111806,255.7016339,317.6573659
2021/9/23,13:00:00,25.23839722,6.605517055,33.83069611,430.3274653,137.7556442,329.1068171
2021/9/23,14:00:00,23.83983765,7.149792882,30.55521011,270.7655035,28.8463132,251.0897282
2021/9/23,15:00:00,22.79717407,6.909438522,31.9345665,95.14395833,4.89010707,92.29731037
2021/9/23,16:00:00,23.0694519,5.403662981,16.73526955,52.70295139,2.606178732,51.55180542
2021/9/23,17:00:00,20.68752441,3.59171981,10.57315159,10.63645833,0.283281278,10.55986352
2021/9/23,18:00:00,20.62392578,2.744380342,354.5277405,3.385694444,0.329060539,3.359417248
2021/9/23,19:00:00,20.44384155,2.763208597,316.0949097,0,0,0
2021/9/23,20:00:00,19.84783325,2.785549134,296.069458,0,0,0
2021/9/23,21:00:00,19.17891846,2.751589757,284.4022217,0,0,0
2021/9/23,22:00:00,18.24486694,2.218500361,272.4198914,0,0,0
2021/9/23,23:00:00,17.8124939,1.973591642,265.9462891,0,0,0
2021/9/24,0:00:00,16.97994385,1.957505206,265.1189575,0,0,0
2021/9/24,1:00:00,16.07875977,1.520703803,263.9387207,0,0,0
2021/9/24,2:00:00,15.09542236,1.56050513,266.1931458,0,0,0
2021/9/24,3:00:00,13.77831421,1.869297188,260.2757568,0,0,0
2021/9/24,4:00:00,12.22039185,2.14456257,250.9777985,0,0,0
2021/9/24,5:00:00,13.6854187,1.038619679,232.098465,0,0,0
2021/9/24,6:00:00,13.01937256,0.988760927,268.9285278,0.389513889,0.006569927,0.389086844
2021/9/24,7:00:00,13.19802246,1.463350657,262.5112915,64.61277778,306.6910864,37.27741647
2021/9/24,8:00:00,14.79241333,1.737741543,255.8204346,199.1715972,292.4668996,117.6661109
2021/9/24,9:00:00,15.94869385,2.11490756,259.7156982,401.9685417,588.1039625,138.4153453
2021/9/24,10:00:00,19.05455933,2.22133802,270.8666992,536.8120139,624.4012478,170.9410853
2021/9/24,11:00:00,20.41381226,2.667739596,281.1123047,686.0371528,805.3661534,136.1863072
2021/9/24,12:00:00,21.29284058,2.971320593,290.4822693,751.2641667,844.7945032,132.9737575
2021/9/24,13:00:00,21.79451904,3.190953372,295.033844,760.911875,857.7896677,134.6814019
2021/9/24,14:00:00,22.01033936,3.294887904,291.884552,691.5800694,840.2714838,122.4096723
2021/9/24,15:00:00,21.88598022,3.199186991,288.152832,562.5642361,740.6291012,134.9147549
2021/9/24,16:00:00,21.58727417,2.931694449,283.1172791,394.8676042,600.4887316,132.448247
2021/9/24,17:00:00,19.14104614,2.070976546,268.5193481,202.2127257,359.0604734,106.802957
2021/9/24,18:00:00,16.81414185,1.7747274,264.4494934,36.91302083,52.23787763,32.98369609
2021/9/24,19:00:00,15.3984314,1.791911333,249.6185608,0,0,0
2021/9/24,20:00:00,14.24212036,1.695270106,240.4454651,0,0,0
2021/9/24,21:00:00,13.03225098,1.540414273,226.5937958,0,0,0
2021/9/24,22:00:00,12.72921143,1.376860232,225.3619232,0,0,0
2021/9/24,23:00:00,12.58416138,0.790193396,238.0887451,0,0,0
2021/9/25,0:00:00,11.73516235,1.016640454,249.2704773,0,0,0
2021/9/25,1:00:00,11.5229126,1.134874542,242.9115753,0,0,0
2021/9/25,2:00:00,12.15322266,1.012587678,233.4508667,0,0,0
2021/9/25,3:00:00,11.84090576,0.927115672,224.866684,0,0,0
2021/9/25,4:00:00,11.16915283,1.131711922,217.796524,0,0,0
2021/9/25,5:00:00,9.747705078,0.908019933,220.8336945,0,0,0
2021/9/25,6:00:00,9.273187256,1.057097081,215.7289581,0.479375,0.009945339,0.478728553
2021/9/25,7:00:00,11.79445801,1.353442626,209.1920319,78.57503472,650.549426,23.60821069
2021/9/25,8:00:00,14.47869263,0.582395085,197.6732635,257.5672917,670.3217407,73.89362111
2021/9/25,9:00:00,17.24935303,0.624670922,165.181488,441.6380903,785.5236898,93.31143806
2021/9/25,10:00:00,20.22945557,0.557651331,128.1892242,595.8968056,843.7829487,105.4737346
2021/9/25,11:00:00,21.65657959,0.437370134,77.90071106,703.8644444,854.4218113,124.5840067
2021/9/25,12:00:00,22.47200928,0.434595998,12.02922821,755.2190972,854.8062518,133.6737802
2021/9/25,13:00:00,22.9465271,0.632606332,348.1954651,745.2418056,845.6426936,131.9077996
2021/9/25,14:00:00,23.35387573,0.877274088,353.5369568,671.3258333,790.087001,139.9042939
2021/9/25,15:00:00,23.23809204,1.1831649,341.6250916,539.853125,675.6462196,152.9239511
2021/9/25,16:00:00,22.73571167,1.167059713,340.3216248,316.4573611,316.3082915,179.7161036
2021/9/25,17:00:00,20.66466675,0.99380412,15.24962807,127.7574653,51.02990622,114.4361781
2021/9/25,18:00:00,18.18270264,1.405476095,358.9396362,22.60625,18.75516086,21.28240633
2021/9/25,19:00:00,17.11501465,1.427555777,338.4862671,0,0,0
2021/9/25,20:00:00,16.12807617,1.355417842,318.2861023,0,0,0
2021/9/25,21:00:00,15.46416626,1.292740161,292.9019775,0,0,0
2021/9/25,22:00:00,14.77453003,1.701371319,275.4543457,0,0,0
2021/9/25,23:00:00,14.35003052,1.859717549,261.6290894,0,0,0
2021/9/26,0:00:00,14.27144775,2.128252365,257.9928589,0,0,0
2021/9/26,1:00:00,14.27572021,2.145093199,255.8398132,0,0,0
2021/9/26,2:00:00,14.23214111,2.634416592,249.3649597,0,0,0
2021/9/26,3:00:00,13.99273071,3.589070536,238.0246429,0,0,0
2021/9/26,4:00:00,14.21355591,4.357559795,224.5588989,0,0,0
2021/9/26,5:00:00,12.95290527,3.954676708,215.2634125,0,0,0
2021/9/26,6:00:00,12.89644775,3.770315813,221.137207,0.344548611,0.005134802,0.344214849
2021/9/26,7:00:00,13.87838135,3.64578018,226.8082886,75.33913194,676.4311372,21.32074416
2021/9/26,8:00:00,15.32909546,3.76373899,227.5729065,256.2789236,692.7284772,69.70884913
2021/9/26,9:00:00,16.66192017,4.015265131,224.1775513,444.6342708,822.6196123,83.74386565
2021/9/26,10:00:00,19.05742798,4.106885954,229.8263702,599.806875,856.3292387,106.1658169
2021/9/26,11:00:00,19.92928467,4.559557642,233.8219147,705.2127083,862.1389031,124.8226494
2021/9/26,12:00:00,20.56032715,4.907693257,237.0901184,751.3540278,856.0754467,132.9896629
2021/9/26,13:00:00,21.24352417,5.021118165,241.3540649,692.64375,712.5657878,179.2442856
2021/9/26,14:00:00,21.29570923,4.94892571,242.2418213,588.2865278,557.2255903,216.1539267
2021/9/26,15:00:00,21.37072144,4.96156009,240.6610413,505.8913194,575.3618749,179.1291861
